authority_base_sha	source_sha	prior_object_type	prior_id	source_path	source_file_sha256	source_record_ref	source_record_sha256	participant_set_key	participant_sense_ids_json	candidate_ids_json	candidate_final_dispositions_json	upstream_object_ids_json	prior_association_ids_json	prior_status	prior_topology	reconciliation_outcome	outcome_basis	semantic_carry_forward_authorized	active_fact_created	product_eligible	pair_projection_eligible	required_next_action	record_sha256
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3d804d76733b18a727e7987e	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3d804d76733b18a727e7987e	7d00ecf0bdef18c3baab83282bedda0e2ade459717f009ac44935a411cece91a	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	"[""R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-ENTRY-5210759542ADC353072B"",""R16A-PCOMP-F3E9FBB24680C96BDDD2"",""R16A-SEED-68C5BA5CFC907E6BD4FC"",""R16A-STATE-3367A76B4E63E30A7B1079E2""]"	[]	V2_EXPORT:portrait_card		INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve as an explicitly inquiry-only baseline artifact; do not activate a product path while evidence or authority remains unresolved.	d07dcac085044cdbe7495ba68f2d251cdcb4fa7a9c35993a996078821c32f03b
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3d8147a8fe9623cfb3b9b128	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3d8147a8fe9623cfb3b9b128	9fcd44e216829b49729fe5cc27f68e2fca72862593443b96abd5ed20d7a69d82	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-ENTRY-62192DD170EB39DE1963"",""R16A-PCOMP-E56A8C78C1B3E19CD64A"",""R16A-SEED-FF88F7B88B8674198E27"",""R16A-STATE-2248CE3035FA4315DB8A3DB2""]"	[]	V2_EXPORT:portrait_card		INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve as an explicitly inquiry-only baseline artifact; do not activate a product path while evidence or authority remains unresolved.	9fff5a750ffbfca9c957af16c8cde67f1e65f20c8b436b7e904feaedb7278a9d
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3d8399c9c3c76dfbf10c3b6f	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3d8399c9c3c76dfbf10c3b6f	2828854ccba6f5ab9ed472fb021421121f707e416daf326b483f3b2c82401ea4	15f5757830dfe043fb27e73c28ff3bfd902aaa9c938ab254fda8682d359a7249	"[""R16B-SENSE:6672e4d46dd04d497061cde0fb1319f2795e43fafb72f047ac8a663d5c0dabfb"",""R16B-SENSE:9f5a38a6fb1ca9212921419af18b59d535ee2f944c89ce002dfa6db54090b9c8"",""R16B-SENSE:aaba242b61f07fc7756aa5d54b3d132896c230e138451ec96ac3b40b8c2c3ec3""]"	"[""R16B-LOCAL-FAMILY:15f5757830dfe043fb27e73c28ff3bfd902aaa9c938ab254fda8682d359a7249""]"	"[""PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE""]"	"[""R16A-ENTRY-C2891B6E634A555E9ACD"",""R16A-PCOMP-3F7A7C95533BFC98DCAD"",""R16A-SEED-189C41E914D9269DCCD8"",""R16A-STATE-CEDF88DAC91919ADC17FDE6A""]"	[]	V2_EXPORT:portrait_card		CORRECTED	FAMILY_FINAL_DISPOSITION:PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE	false	false	false	false	Preserve separately governed pair records, remove the unsupported group-coherence implication, and regenerate with corrected association provenance.	67db498cba48a9d0346d766e24be736247c78f2388cc4358449112a1f5e9a189
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3d89a71fab5d4f9f3e1fcf23	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3d89a71fab5d4f9f3e1fcf23	41f269d9902b18edf964f48dcf2309ba74b7abc1b82a10e83f3a31a9c98e8584	84c22d6e2e70c0a802e6d1f8f534e0748ceead84b84c97ad448bb419ea65a037	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	[]	[]	"[""R16A-ENTRY-A706F1EEBFAC6A80DDE7"",""R16A-PCOMP-8C2576153FAF88D5FE62"",""R16A-SEED-C55BC230F6697DCE1A8F"",""R16A-STATE-51A9456B0E3275D64EAEA1AE""]"	[]	V2_EXPORT:portrait_card		RETAINED	ROUND16A_ACTIVE_PAIR_BASELINE_NO_GROUP_CLAIM	false	false	false	false	Preserve the exact pair baseline without a manufactured group claim; regenerate any v3 product descendant before product activation.	3794b0e7238e3413f0f86d6dfb802ef7a9075148b8e73e8761ff44a85b2bd4e7
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3d8d7600da6f7dd495554c6e	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3d8d7600da6f7dd495554c6e	2eeb13eceb51cb8f5220ce722e5a8e9e93cf58ab0f7af51539c21232e02cc6bb	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-ENTRY-9BFF07A47538126EA0E2"",""R16A-PCOMP-A602BB9F2DAB8F8483EB"",""R16A-SEED-51B032F87E2717172268"",""R16A-STATE-7B4C47F0464022BBED65DF72""]"	[]	V2_EXPORT:portrait_card		INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve as an explicitly inquiry-only baseline artifact; do not activate a product path while evidence or authority remains unresolved.	eaa5211ef72f2e5d53a67f6d56f700a2ad4f6ed4f44961b7ac872442f9f32f66
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3d9dc64034dc655f0e8ca817	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3d9dc64034dc655f0e8ca817	2bf3af2644a81f9cfc933e44e1bf11ee9a30f76fa98021f9180c6a4518dd8cf1	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	"[""R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64""]"	"[""BOUNDED_SENSE_OR_SCOPE_CONFLICT""]"	"[""R16A-ENTRY-581AD023EC2EBAE131E5"",""R16A-PCOMP-2282E2371F888C2ADA4D"",""R16A-SEED-EA3002CFA598B36A193B"",""R16A-STATE-D594E9C3D8E31F063E3DC341""]"	[]	V2_EXPORT:portrait_card		REJECTED	FAMILY_FINAL_DISPOSITION:BOUNDED_SENSE_OR_SCOPE_CONFLICT	false	false	false	false	Preserve the audit receipt, retire the prior object from active product eligibility, and do not project or synthesize a replacement association.	6b75002dabf816ca6630458f5533e73539368daafdfeb1a99f0b4d13355bc09f
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3d9f337df5a97210fe5fa49a	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3d9f337df5a97210fe5fa49a	142f8ed81a8b7d1f887bff12374a011747fd843d22f18c575f952c3d6a78f07b	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	"[""R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64""]"	"[""BOUNDED_SENSE_OR_SCOPE_CONFLICT""]"	"[""R16A-ENTRY-A66B2555C5B3B9098145"",""R16A-PCOMP-53C946421D66B19B34DF"",""R16A-SEED-B5A2048A179DBA41ACB7"",""R16A-STATE-92A04CD5033C6431825F4762""]"	[]	V2_EXPORT:portrait_card		REJECTED	FAMILY_FINAL_DISPOSITION:BOUNDED_SENSE_OR_SCOPE_CONFLICT	false	false	false	false	Preserve the audit receipt, retire the prior object from active product eligibility, and do not project or synthesize a replacement association.	89cc3af50c2ac8a132e7826591b4a184b3bef6fd845c2d1b08c3c7ff2653ab2a
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3da5418a36f1c3c926665690	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3da5418a36f1c3c926665690	85fa8b81de66c56bdf51f15635a3894dbb2d8590cb9c4c8380f20258307e5708	af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a""]"	"[""PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE""]"	"[""R16A-ENTRY-A2AA1DE24896163DF617"",""R16A-PCOMP-2CBC59D5B278709F5E25"",""R16A-SEED-E9C5A7BE777828651A8D"",""R16A-STATE-3050194BA6D6F1D0BC6F39CA""]"	[]	V2_EXPORT:portrait_card		CORRECTED	FAMILY_FINAL_DISPOSITION:PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE	false	false	false	false	Preserve separately governed pair records, remove the unsupported group-coherence implication, and regenerate with corrected association provenance.	be3d7a0af73631d9a883e98303e3a62693cc01a58e0c74e1b79e795dc31865a9
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3daab3f6b43d56c1bd086cb5	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3daab3f6b43d56c1bd086cb5	c42e53e5eb403c1b14dcced337ded0f5612da24d8da166bc5fdd7652add1e81e	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-ENTRY-DCBCD4680AD1D43F8C27"",""R16A-PCOMP-80E63F579DDB20844156"",""R16A-SEED-B2C21E815E1273F74EC0"",""R16A-STATE-082ECC66AF7759D01F3A2404""]"	[]	V2_EXPORT:portrait_card		INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve as an explicitly inquiry-only baseline artifact; do not activate a product path while evidence or authority remains unresolved.	663c16dbfd21ec5048d3517d729fe72595fe9564264c726732bc00b1df99447d
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3dab32ccf9c7d8aa7e7270bb	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3dab32ccf9c7d8aa7e7270bb	ab83dfec37c7cef9ae1dbb028b5ab045c00fb0e6fed468843944e57b21f442ca	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-ENTRY-62192DD170EB39DE1963"",""R16A-PCOMP-21813FF31163A9967905"",""R16A-SEED-E9D28EC125FB3D3F3EA9"",""R16A-STATE-D72724079C71021DF4BE0732""]"	[]	V2_EXPORT:portrait_card		INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve as an explicitly inquiry-only baseline artifact; do not activate a product path while evidence or authority remains unresolved.	c2ee97fc675be0549f7212c6188361bdbcb6f28f09fac2b11abb6003d8c0ca0d
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3dac58b03a69162df7862d85	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3dac58b03a69162df7862d85	3e003f25f3a57ca85e420aa391bc703cb84b8439addafa25f60425f3576d4875	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	"[""R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-ENTRY-BF07DD1C1ADA7CC4D809"",""R16A-PCOMP-40167CCF74A48267F34C"",""R16A-SEED-AF0348C6C058C3751502"",""R16A-STATE-6809F566504DAFF6F251B7E0""]"	[]	V2_EXPORT:portrait_card		INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve as an explicitly inquiry-only baseline artifact; do not activate a product path while evidence or authority remains unresolved.	e55daefc2ddc7cf8570b4652ff32fc1b6e37fe5e60c01e88ebc627aca9d3c568
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3db9e4d5b2556311603f9791	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3db9e4d5b2556311603f9791	cdb5f2599ea0920e4e57b4517bbbdd3da0bd240eaeaf32645d27840b5846252f	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-ENTRY-E3E7F7FE5935F715005D"",""R16A-PCOMP-0CC893F86B628A11B34E"",""R16A-SEED-D9FCFA904A560C0F4D95"",""R16A-STATE-6839FEEEA56A553EA220512D""]"	[]	V2_EXPORT:portrait_card		INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve as an explicitly inquiry-only baseline artifact; do not activate a product path while evidence or authority remains unresolved.	21244751dd6c579db2f085dff06ff5bc5fafef17e42c8213a010a9d578ac660c
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3dbb989d53a79e3232284781	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3dbb989d53a79e3232284781	a28df1c55919283b2f200e5b615fe682428be4e3813c97d87174f79a908b16b0	cc778f95f9e92ffc8e3b7ed3cf749211213e99a367ae19979e8d24c737e6d680	"[""R16B-SENSE:8b4838ede22f2afe50260d73a4ee4b986be96dd92b53e980d8f6312b9e8ca51a"",""R16B-SENSE:ffbea4357064ed41f3937f9e81c7425cc705fec020515cef904f2473a6e9302b""]"	[]	[]	"[""R16A-ENTRY-00EB327D36E2183C445E"",""R16A-PCOMP-189E5D349ADC46EEC1DB"",""R16A-SEED-DA39E57556A1A83088AE"",""R16A-STATE-1EC9D7708B1D2EEB3B7A127F""]"	[]	V2_EXPORT:portrait_card		RETAINED	ROUND16A_ACTIVE_PAIR_BASELINE_NO_GROUP_CLAIM	false	false	false	false	Preserve the exact pair baseline without a manufactured group claim; regenerate any v3 product descendant before product activation.	8c33dc60e3becee6d21c75a1801d77c3611e61ea5e9630a0973b71d926025fb0
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3dc5e97af02be7ac747632fc	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3dc5e97af02be7ac747632fc	028960a742bec5633fe4de5fa7a5c39ecfd1b7b6453f8a9ad81c8d30d9f22f0f	15f5757830dfe043fb27e73c28ff3bfd902aaa9c938ab254fda8682d359a7249	"[""R16B-SENSE:6672e4d46dd04d497061cde0fb1319f2795e43fafb72f047ac8a663d5c0dabfb"",""R16B-SENSE:9f5a38a6fb1ca9212921419af18b59d535ee2f944c89ce002dfa6db54090b9c8"",""R16B-SENSE:aaba242b61f07fc7756aa5d54b3d132896c230e138451ec96ac3b40b8c2c3ec3""]"	"[""R16B-LOCAL-FAMILY:15f5757830dfe043fb27e73c28ff3bfd902aaa9c938ab254fda8682d359a7249""]"	"[""PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE""]"	"[""R16A-ENTRY-BA03C3421E0AE166F87E"",""R16A-PCOMP-DA79475F314F154BBFF0"",""R16A-SEED-CA144420E6F8B41BBF3C"",""R16A-STATE-97FD328AC7F6CE3544A9C044""]"	[]	V2_EXPORT:portrait_card		CORRECTED	FAMILY_FINAL_DISPOSITION:PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE	false	false	false	false	Preserve separately governed pair records, remove the unsupported group-coherence implication, and regenerate with corrected association provenance.	4f25292c6dd27922d9060df3d8b37bcb9515c1dc73d43c9154ef66aad562990d
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3dcc4b1aa85035eddc59bbb2	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3dcc4b1aa85035eddc59bbb2	0cf721ec35f1b95b85a5aae8a65091702671774555f562ab603aba0036fc1a6c	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-ENTRY-E3E7F7FE5935F715005D"",""R16A-PCOMP-4F3FB819761FE6F3DF08"",""R16A-SEED-CCDF2AEF54F996B0277D"",""R16A-STATE-FDB8B79265E060AAEC0BBCA0""]"	[]	V2_EXPORT:portrait_card		INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve as an explicitly inquiry-only baseline artifact; do not activate a product path while evidence or authority remains unresolved.	1b33d7dbd974853a85495398cac9c3733ea22d397b1b410da30e8164dd85f69f
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3dccf09633128ea18be08ebf	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3dccf09633128ea18be08ebf	387fc2465d0f8cd05eeb4bd46d82c9b99872368de3d67c504bef6ae42150df81	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	"[""R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64""]"	"[""BOUNDED_SENSE_OR_SCOPE_CONFLICT""]"	"[""R16A-ENTRY-378B477BAD2CA5A0654A"",""R16A-PCOMP-BBF31442BB323BF620E9"",""R16A-SEED-51773AF0976D7C0F508B"",""R16A-STATE-338C47D36FE1D5DA75A334BA""]"	[]	V2_EXPORT:portrait_card		REJECTED	FAMILY_FINAL_DISPOSITION:BOUNDED_SENSE_OR_SCOPE_CONFLICT	false	false	false	false	Preserve the audit receipt, retire the prior object from active product eligibility, and do not project or synthesize a replacement association.	20e3d45b7e1e4f993ed0f8e316a501691a0802cdf09af7c81a4159ffc53fa995
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-3dcda0982052bac3360dcd2b	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-3dcda0982052bac3360dcd2b	fe52cc86d10dc38e1f89d30fd8fb55cef364a657b743fbb5d9e14a94377325cc	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	"[""R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64""]"	"[""BOUNDED_SENSE_OR_SCOPE_CONFLICT""]"	"[""R16A-ENTRY-581AD023EC2EBAE131E5"",""R16A-PCOMP-2282E2371F888C2ADA4D"",""R16A-SEED-EA3002CFA598B36A193B"",""R16A-STATE-893FC25C7E135B7B8C0B8777""]"	[]	V2_EXPORT:portrait_card		REJECTED	FAMILY_FINAL_DISPOSITION:BOUNDED_SENSE_OR_SCOPE_CONFLICT	false	false	false	false	Preserve the audit receipt, retire the prior object from active product eligibility, and do not project or synthesize a replacement association.	8b2e9ee4720f649f64606d905c6e4af538fa05712e5113a2f33fa7d6adca2cd8
