source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0036,Institut français du Cambodge,Southeast Asia,Cambodia,Q424,cultural center,official_source_site,http://institutfrancais-cambodge.com/,https://www.ifcambodge.com/fr/,200,text/html; charset=utf-8,98081,Institut Français du Cambodge - Accueil,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q28495554,https://www.wikidata.org/wiki/Q28495554,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0037,Associação Tchiweka de Documentação,Africa,Angola,Q916,library,official_source_site,https://www.tchiweka.org/,https://www.tchiweka.org/,200,text/html; charset=UTF-8,56167,Associação Tchiweka de Documentação | Associação Tchiweka de Documentação,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q131282138,https://www.wikidata.org/wiki/Q131282138,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0038,Central Scientific Library,Central Asia,Kazakhstan,Q232,library,official_source_site,http://library.kz/en/,http://library.kz/en/,200,text/html,24900,Central Scientific Library in Almaty - Official website,Welcome to the official website of the Central Scientific Library. Our library is the largest fund holder of scientific literature in Kazakhstan.,RSS/Atom,"RSS/Atom:rel=""alternate""",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q12557619,https://www.wikidata.org/wiki/Q12557619,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0039,Arwin Charisma Museum Tourist Factory,East Asia,Taiwan,Q865,museum,official_source_site,http://www.hupys.com/,https://www.hupys.com/,200,text/html; charset=utf-8,116441,"hupys.com - 热门高清电影电视剧免费在线观看，尽在 HUPYS 影视网-最新高清免费在线电影电视剧,免费电影手机在线观看",hupys.com——记得这个影视网址！每日更新最新最热的高清电影、电视剧、动漫、综艺，完全免费在线观看，不卡顿、不收费，HUPYS 影视网让你轻松追剧不迷路！,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q15192150,https://www.wikidata.org/wiki/Q15192150,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0040,Bunk’Art,Eastern Europe / Caucasus,Albania,Q222,museum,official_source_site,http://bunkart.al/1/home,http://bunkart.al/1/home,200,text/html; charset=UTF-8,49852,Faqja kryesore | Bunk'art,Projekti BUNKART eshte ngritur brenda bunkerit atomike te diktatorit Enver Hoxha ne periferi tÃ« Tiranes.Bunkart i dedikohet historise se ushtrise shqiptare komuniste dhe jetes se perditshme te shqiptareve gjate viteve te regjimit,Static JS App,Static JS App:vite,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q31665506,https://www.wikidata.org/wiki/Q31665506,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0041,Anibal Bergallo Museum,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.facebook.com/pages/category/Education/Museo-Historico-An%C3%ADbal-Bergallo-104692220939166/,https://www.facebook.com/people/Museo-Historico-An%C3%ADbal-Bergallo/100057236568572/,200,"text/html; charset=""utf-8""",140000,"Museo Historico ""Aníbal Bergallo""","Museo Historico ""Aníbal Bergallo"". 725 likes. Espacio dedicado a la adquisición, conservación, exhibición, comunicación e investigación del patrimonio en...",IIIF;RSS/Atom;Static JS App,"IIIF:rel=""manifest""; RSS/Atom:rel=""alternate""; Static JS App:vite",success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q84530187,https://www.wikidata.org/wiki/Q84530187,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0042,Center for Historical Documents Survey,MENA,Iran,Q794,archives,official_source_site,https://historydocuments.ir/,https://historydocuments.ir/,200,text/html; charset=UTF-8,33323,مرکز بررسی اسناد تاریخی,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q115683581,https://www.wikidata.org/wiki/Q115683581,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0043,Tuvalu National Library and Archives,Oceania / Indigenous,Tuvalu,Q672,library,official_source_site,https://www.tuvaluarchives.tv/,https://www.tuvaluarchives.tv/,200,text/html; charset=UTF-8,33899,TNLA catalogue,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q618244,https://www.wikidata.org/wiki/Q618244,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0044,Bangladesh Air Force Museum,South Asia,Bangladesh,Q902,museum,official_source_site,http://bafmuseum.mil.bd,http://bafmuseum.mil.bd,200,text/html;charset=ISO-8859-1,92272,Bangladesh Air Force Museum,,PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q25588099,https://www.wikidata.org/wiki/Q25588099,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0045,National Archives of Cambodia,Southeast Asia,Cambodia,Q424,archives,official_source_site,http://nac.gov.kh/,https://nac.gov.kh/,200,text/html; charset=UTF-8,54330,NAC,,PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q54820096,https://www.wikidata.org/wiki/Q54820096,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0046,Museu Nacional de Antropologia,Africa,Angola,Q916,museum,official_source_site,http://www.museuantropologia.angoladigital.net,https://www.hugedomains.com/domain_profile.cfm?d=angoladigital.net,200,text/html; charset=utf-8,44677,AngolaDigital.net is for sale | HugeDomains,This domain is for sale! Fast and easy shopping. Trusted and secure since 2005.,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q10333588,https://www.wikidata.org/wiki/Q10333588,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0047,Central Scientific Library,Central Asia,Kazakhstan,Q232,library,official_source_site,http://library.kz/ru/,http://library.kz/ru/,200,text/html,97175,Центральная научная библиотека в Алматы - Официальный сайт,Приветствуем на официальном сайте Центральной научной библиотеки. Наша библиотека является крупнейшим фондодержателем научной литературы в Казахстане.,RSS/Atom;PDF,"RSS/Atom:rel=""alternate""; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q12557619,https://www.wikidata.org/wiki/Q12557619,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0048,Aurora Art Museum,East Asia,Taiwan,Q865,museum,official_source_site,https://www.auroramuseum.cn/en,https://www.auroramuseum.cn/en,200,text/html; charset=utf-8,114146,AURORA MUSEUM,,Static JS App,Static JS App:_next/static,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q15194021,https://www.wikidata.org/wiki/Q15194021,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0049,Bunk’Art 2,Eastern Europe / Caucasus,Albania,Q222,museum,official_source_site,http://bunkart.al/2/home,http://bunkart.al/2/home,200,text/html; charset=UTF-8,51749,Faqja kryesore | Bunk'art,Projekti BUNKART eshte ngritur brenda bunkerit atomike te diktatorit Enver Hoxha ne periferi të Tiranes.Bunkart i dedikohet historise se ushtrise shqiptare komuniste dhe jetes se perditshme te shqiptareve gjate viteve te regjimit,Static JS App,Static JS App:vite,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q31666886,https://www.wikidata.org/wiki/Q31666886,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
